year,month,Block,TotalPoundsLanded,TotalValue,Season
2008,12,757,6409.66,70720.191,11
2008,12,762,367.39,3807.445,11
2008,12,765,3551.22,33011.25,11
2008,12,767,27.6,0,11
2008,12,801,423.3,4344.975,11
2008,12,806,295.5,3052.5,11
2008,12,807,843.5,7988.75,11
2008,12,813,4260.37,44901.81,11
2008,12,814,6167,63415.355,11
2008,12,821,2584.9,26104.4,11
2008,12,822,454,4984.075,11
2008,12,829,2253.83,24147.28,11
2008,12,842,1748.38,19278.96,11
2008,12,849,237.1,2371,11
2008,12,850,3443.4,32809.55,11
2008,12,860,17488.96,185613.39,11
2008,12,867,870.2,9318.5,11
2008,12,869,66.7,683.675,11
2008,12,878,408.2,4462.4375,11
2009,1,611,15.4,154,11
2009,1,651,197.5,2119.85,11
2009,1,652,371.7,3906.1,11
2009,1,653,43,497.6,11
2009,1,654,252.8,2858.37,11
2009,1,656,14,168,11
2009,1,658,245.5,2524,11
2009,1,665,1146.5,13001.08,11
2009,1,680,1681.05,18693.8,11
2009,1,683,223.5,2556.5,11
2009,1,684,1084.4,12208.34,11
2009,1,685,319.8,3578.655,11
2009,1,686,1784.8,19825.215,11
2009,1,687,1730.15,19005.09,11
2009,1,688,4025.6,45610.98,11
2009,1,689,1772.6,20419.85,11
2009,1,690,452.95,4859.7625,11
2009,1,702,24,288,11
2009,1,704,343.1,3945.65,11
2009,1,708,1406.6,15902.89,11
2009,1,711,4173.9,47646.815,11
2009,1,712,1278.5,13709.758,11
2009,1,715,120,1350,11
2009,1,718,226.59,2537.39,11
2009,1,719,7549.8,82593.825,11
2009,1,720,3810.16,44297.41,11
2009,1,737,496.5,6267.15,11
2009,1,738,1021.01,10916.9,11
2009,1,739,305.4,2897.9125,11
2009,1,740,1396.79,14817.085,11
2009,1,756,2347.97,25610.77,11
2009,1,757,714.4,6927.452,11
2009,1,765,1352.3,13243.49,11
2009,1,768,230.6,2075.4,11
2009,1,801,343.9,3302.25,11
2009,1,802,1467.2,17661.95,11
2009,1,805,27.8,295.45,11
2009,1,806,214.1,2390.9,11
2009,1,807,469.4,4858.125,11
2009,1,813,2146.3,24084.8,11
2009,1,814,6193.3,71794.875,11
2009,1,821,1395.9,14411.725,11
2009,1,822,156.25,1718.75,11
2009,1,824,46,471.5,11
2009,1,829,164.6,1892.9,11
2009,1,842,794.8,8455.475,11
2009,1,849,56.5,621.5,11
2009,1,850,2766.1,28043.85,11
2009,1,860,9066.07,96952.94,11
2009,1,867,68,697,11
2009,1,870,25,287.5,11
2009,1,877,124.6,1370.6,11
2009,1,878,576.66,6493.5125,11
2009,2,256,46,460,11
2009,2,634,140.4,1825.2,11
2009,2,652,247.4,3159.85,11
2009,2,653,22.4,285.2,11
2009,2,654,143.1,1788.8,11
2009,2,656,80.8,832.24,11
2009,2,657,71.4,856.8,11
2009,2,665,1036.95,12832.33,11
2009,2,668,38,532,11
2009,2,680,3200.1,38636.275,11
2009,2,683,578.6,7433.65,11
2009,2,684,1082.8,12751.12,11
2009,2,685,847.4,11031.85,11
2009,2,686,1975.6,24520.09,11
2009,2,687,745.55,9593.2125,11
2009,2,688,3229.1,37715.41,11
2009,2,689,2706.6,32675.755,11
2009,2,690,153,1887,11
2009,2,702,13.3,159.6,11
2009,2,703,44,528,11
2009,2,708,1930.55,22485.76,11
2009,2,710,365.8,4439.975,11
2009,2,711,3182.2,38414.565,11
2009,2,712,485.7,5696.35,11
2009,2,718,177.6,2055.6,11
2009,2,719,7661.85,92395.225,11
2009,2,720,1689,19691.7,11
2009,2,737,854.6,10710.95,11
2009,2,738,2397.8,28308.3,11
2009,2,739,83.25,915.75,11
2009,2,740,1118.1,12947.1,11
2009,2,745,200,2000,11
2009,2,750,320,3360,11
2009,2,756,1969.05,22403.875,11
2009,2,757,845.55,10551.575,11
2009,2,765,1089.7,13203.52,11
2009,2,801,119.5,874.875,11
2009,2,802,911.3,11678.25,11
2009,2,806,115,1380,11
2009,2,807,199.5,2346.5,11
2009,2,813,2551.6,29484.2,11
2009,2,814,2912.3,35514.8,11
2009,2,821,490.9,5697.875,11
2009,2,822,324.6,3782.75,11
2009,2,829,749.5,6430.5,11
2009,2,840,87.7,1096.25,11
2009,2,842,875.8,9542.55,11
2009,2,850,643.1,7569.1,11
2009,2,860,5721.26,65957.825,11
2009,2,877,133.2,1367.85,11
2009,2,878,355.7,4351.4,11
2009,2,882,85.3,895.65,11
2009,2,897,133.7,1671.25,11
2009,3,632,32,0,11
2009,3,652,279.9,2806.4,11
2009,3,654,97.06,741.585,11
2009,3,657,38,418,11
2009,3,665,145.5,1433.84,11
2009,3,680,1339.7,13605.55,11
2009,3,683,58.5,702,11
2009,3,684,447.4,4295.04,11
2009,3,685,1742.6,14724.505,11
2009,3,686,663.3,6715.975,11
2009,3,687,860.25,8224.6825,11
2009,3,688,3385.2,33398.99,11
2009,3,689,1508.25,14678.725,11
2009,3,708,544.6,4936.675,11
2009,3,709,114.8,1148,11
2009,3,711,1198.5,11287.92,11
2009,3,712,633.6,6601.04,11
2009,3,719,1815.7,18757.15,11
2009,3,720,235.9,2485.45,11
2009,3,737,229.95,2529.45,11
2009,3,738,331.5,3480.75,11
2009,3,740,149.8,1572.9,11
2009,3,750,514,5397,11
2009,3,756,675.25,7313.15,11
2009,3,757,674.4,7197.8,11
2009,3,765,395,3792,11
2009,3,768,153.1,1469.76,11
2009,3,801,96.6,869.4,11
2009,3,806,248.9,2445.7,11
2009,3,813,1003.8,9918.55,11
2009,3,814,986,9700,11
2009,3,821,176.6,1810.15,11
2009,3,822,101.75,1103.125,11
2009,3,829,464.5,3424.5,11
2009,3,842,481.4,4905,11
2009,3,860,1998.01,21036.22,11
2009,3,877,15,0,11
2009,3,878,292.48,3071.04,11
2009,10,563,89.7,897,12
2009,10,613,159.4,1793.25,12
2009,10,651,681.1,7558.375,12
2009,10,652,1199,12723.8,12
2009,10,653,10572.93,114024.19,12
2009,10,654,9532.07,103354.9765,12
2009,10,655,2802.4,30043.75,12
2009,10,656,67.7,677,12
2009,10,657,1414.4,14939.95,12
2009,10,658,216.3,2160.5,12
2009,10,665,8329.7,87821,12
2009,10,666,127.4,1274,12
2009,10,680,9939.56,107786.05,12
2009,10,681,1097.6,11941.375,12
2009,10,683,1141.6,12502.6,12
2009,10,684,4490.3,47804,12
2009,10,685,5012.9,51318.225,12
2009,10,686,521.3,5213,12
2009,10,687,526.1,5308.625,12
2009,10,688,2387.5,26188.95,12
2009,10,690,867,10404,12
2009,10,702,210.7,2172.81,12
2009,10,706,594.5,6582.75,12
2009,10,707,404.3,4245.15,12
2009,10,708,6341.05,68760.175,12
2009,10,709,784.2,8506.9,12
2009,10,710,722,7908.75,12
2009,10,711,5353.7,58064.004,12
2009,10,712,2410,25602.15,12
2009,10,718,123.5,1296.75,12
2009,10,719,13114.19,140449.8325,12
2009,10,720,8083.9,84576.2,12
2009,10,721,190.3,1998.15,12
2009,10,730,417.95,5015.4,12
2009,10,737,5719.05,61453.7025,12
2009,10,738,9141.59,96262.4,12
2009,10,739,502.25,5240.7875,12
2009,10,745,889,8001,12
2009,10,748,106.4,1085.28,12
2009,10,755,318.4,3661.6,12
2009,10,756,7078.55,78498.085,12
2009,10,757,17105.86,190175.76,12
2009,10,762,2966.4,30534.99,12
2009,10,765,2024.3,21388.675,12
2009,10,801,1271.6,13535.65,12
2009,10,802,1541.3,16093.65,12
2009,10,806,1048.4,10836.15,12
2009,10,807,2922.2,30114.19,12
2009,10,813,5523.9,57675.275,12
2009,10,814,2372,25500.75,12
2009,10,821,14888.06,148226.1025,12
2009,10,822,2056.88,21523.34,12
2009,10,829,170.5,1875.5,12
2009,10,842,5554.55,56429.9,12
2009,10,844,181.8,1999.8,12
2009,10,845,1488,13392,12
2009,10,847,56,560,12
2009,10,849,2524.5,26800.05,12
2009,10,850,11386.25,118646.625,12
2009,10,855,255,2805,12
2009,10,857,292.5,3363.75,12
2009,10,860,66215.16,675360.888,12
2009,10,861,1745.65,18663.84,12
2009,10,867,3146.25,31767.7,12
2009,10,869,721.25,7351.325,12
2009,10,877,787,8391.15,12
2009,10,880,77,750.75,12
2009,10,881,2345.3,24205.8,12
2009,10,883,272.1,2857.05,12
2009,10,887,212.2,2228.1,12
2009,10,1033,741.28,7783.44,12
2009,11,651,766.3,8575.35,12
2009,11,652,1575.9,17622.3,12
2009,11,653,2648.09,30262.453,12
2009,11,654,1971.2,21461.8,12
2009,11,655,902.1,9906.175,12
2009,11,656,62,744,12
2009,11,657,571.7,6625.45,12
2009,11,658,577,6094,12
2009,11,665,5939.3,66981.9,12
2009,11,666,399,4267.3,12
2009,11,679,114,1396.5,12
2009,11,680,7037.85,82335.375,12
2009,11,681,1510.1,17215.125,12
2009,11,683,574.8,7036.6,12
2009,11,684,1879.6,21278.92,12
2009,11,685,3196.2,36801.6,12
2009,11,687,2186.8,25538.1,12
2009,11,688,2374.8,27488.025,12
2009,11,689,1350.3,15260.9,12
2009,11,690,750,1125,12
2009,11,702,17,204,12
2009,11,707,441.6,5297,12
2009,11,708,3219.3,37171.4,12
2009,11,710,1782.8,19999.225,12
2009,11,711,4490.7,50211.275,12
2009,11,712,1954.39,21995.98,12
2009,11,718,116.4,1367.7,12
2009,11,719,8931.75,104515.0625,12
2009,11,720,6392.3,70384.275,12
2009,11,721,1969.15,22708.225,12
2009,11,737,2009.2,24327.91,12
2009,11,738,3456.75,40074.22,12
2009,11,739,627.3,7214.6,12
2009,11,740,633.2,7535.3,12
2009,11,745,705.4,6348.6,12
2009,11,756,7048.4,84956.794,12
2009,11,757,4888.41,59279.015,12
2009,11,758,90.2,996.7,12
2009,11,762,606.8,6512.07,12
2009,11,765,1274.1,14322.95,12
2009,11,801,768.8,7256.75,12
2009,11,807,1548.7,17427.7,12
2009,11,813,2891.8,33557.3,12
2009,11,814,3667.9,44552.3,12
2009,11,821,5611,66117.99,12
2009,11,822,162.3,1917.8,12
2009,11,829,1406.1,15125.9,12
2009,11,842,1212.5,13223.05,12
2009,11,845,2332,20988,12
2009,11,849,4516.2,51596.95,12
2009,11,850,8064.25,90969.2,12
2009,11,851,106.8,1334.1,12
2009,11,860,28676.78,327799.849,12
2009,11,861,98.1,1191.915,12
2009,11,867,2973.2,34761.275,12
2009,11,869,101.5,1176.675,12
2009,11,877,836.6,10063.425,12
2009,11,878,248.4,3052.2,12
2009,11,881,2136.3,25005.25,12
2009,11,883,948.4,10811.3,12
2009,11,897,1609.9,19920.85,12
2009,11,1033,92.2,968.1,12
2009,11,1035,432.8,4977.2,12
2009,12,614,592.5,7830.75,12
2009,12,651,494.7,6375.475,12
2009,12,652,778.42,9404.04,12
2009,12,653,901.21,11314.7665,12
2009,12,654,571.3,7335.425,12
2009,12,655,103,1297.8,12
2009,12,656,142.4,1886.8,12
2009,12,657,166.1,2092.86,12
2009,12,658,262,2988,12
2009,12,665,2720.15,34581.5225,12
2009,12,680,5133.4,66815.8,12
2009,12,681,855,11585.25,12
2009,12,683,772.9,10047.7,12
2009,12,684,1864.15,23592.3675,12
2009,12,685,3302.84,41438.7405,12
2009,12,686,2526.7,31975.5,12
2009,12,687,2138.7,26645.225,12
2009,12,688,3643.6,46571.41,12
2009,12,689,3221.2,40667.7,12
2009,12,690,23.6,283.2,12
2009,12,702,36.4,445.9,12
2009,12,707,491.6,6418.975,12
2009,12,708,1912,23539.9,12
2009,12,709,227.7,2903.175,12
2009,12,710,1007.9,12758.035,12
2009,12,711,4081.6,52548,12
2009,12,712,4674.7,60803.095,12
2009,12,718,9.4,119.85,12
2009,12,719,12305.2,157412.8325,12
2009,12,720,4652.9,57526.425,12
2009,12,721,181.3,2200.675,12
2009,12,737,1940.81,16876.34,12
2009,12,738,1631.25,20483.5025,12
2009,12,739,1367.8,16111.2,12
2009,12,740,788.4,9853.35,12
2009,12,745,1297.9,12857,12
2009,12,756,5847.56,72743.5,12
2009,12,757,2604.5,33167.66,12
2009,12,761,115,1495,12
2009,12,762,471,5907.375,12
2009,12,765,1879.3,23713.21,12
2009,12,801,421.15,5331.62,12
2009,12,806,60,780,12
2009,12,807,1075.4,13237.2,12
2009,12,813,7062.5,91705.34,12
2009,12,814,3315.5,42979.875,12
2009,12,821,6015.05,70351.4,12
2009,12,842,578.5,6739.91,12
2009,12,845,747,7470,12
2009,12,849,2059.4,25661.875,12
2009,12,850,1877.2,22119,12
2009,12,860,15171.62,177741.4725,12
2009,12,861,293.8,3712.245,12
2009,12,867,1066,12901.5,12
2009,12,869,48.2,538.05,12
2009,12,877,1256.4,15263.725,12
2009,12,878,645.3,8058.51,12
2009,12,881,874.8,10817,12
2009,12,897,2946.4,36106.17,12
2009,12,1034,60.7,758.75,12
2010,1,651,531.7,7600.775,12
2010,1,652,816.8,11007.75,12
2010,1,653,218.5,2925.275,12
2010,1,654,451.8,6414.8,12
2010,1,655,144.1,1945.35,12
2010,1,656,527.1,7599.6,12
2010,1,658,72.15,1023.525,12
2010,1,665,2379.4,33846.52,12
2010,1,680,5341.9,78853.875,12
2010,1,681,535.1,7571.35,12
2010,1,682,20,240,12
2010,1,683,551,7941.875,12
2010,1,684,1737,24429.275,12
2010,1,685,5265.2,74596.575,12
2010,1,686,1693.6,23921.1,12
2010,1,687,3712.3,53430.825,12
2010,1,688,3179.4,46280.375,12
2010,1,689,4993.94,69658.375,12
2010,1,690,36.4,436.8,12
2010,1,702,41,533,12
2010,1,707,239.1,3586.5,12
2010,1,708,4808.9,67797.475,12
2010,1,710,1078.6,14692.45,12
2010,1,711,5466,78203.05,12
2010,1,712,3876.3,53990.1,12
2010,1,718,77.6,1041.8,12
2010,1,719,14145.25,202207.7525,12
2010,1,720,4204.8,58018.425,12
2010,1,737,1188.05,17561.92,12
2010,1,738,2822.75,39819.65,12
2010,1,739,2202.75,29514.8,12
2010,1,740,434.2,5688.475,12
2010,1,756,2336.95,31343.925,12
2010,1,757,1549.68,21852.275,12
2010,1,761,87.3,1244.025,12
2010,1,762,606.7,7887.1,12
2010,1,765,1862.8,25407.175,12
2010,1,801,534.5,7186.5,12
2010,1,807,1096,14512.85,12
2010,1,813,810,12150,12
2010,1,814,8644.8,122404.075,12
2010,1,821,2106.75,27886.2125,12
2010,1,829,939.4,12972.2,12
2010,1,842,387,4694,12
2010,1,845,620,6000,12
2010,1,850,1677.4,18640.5,12
2010,1,859,21,294,12
2010,1,860,9231.81,117572.155,12
2010,1,861,128.85,1728.4625,12
2010,1,867,241.7,3262.95,12
2010,1,877,660.3,8604.975,12
2010,1,878,908.55,12722.3,12
2010,1,880,36.1,487.35,12
2010,1,881,275.7,3822.25,12
2010,1,897,550.5,7643.5,12
2010,1,950,342.6,4625.1,12
2010,2,650,37,518,12
2010,2,651,291.8,4326.575,12
2010,2,652,666.9,9554.1,12
2010,2,653,181.64,2604.6,12
2010,2,654,326.5,4847.025,12
2010,2,655,122,1830,12
2010,2,658,155.6,2327.1,12
2010,2,665,1166.1,17247.575,12
2010,2,680,2900.1,43975.98,12
2010,2,681,591.4,8871,12
2010,2,683,52,780,12
2010,2,684,692,10227.575,12
2010,2,685,1215.1,18008.095,12
2010,2,686,1304.5,19155.74,12
2010,2,687,1761.8,26298.75,12
2010,2,688,4241.7,62995.425,12
2010,2,689,2250.6,33526.5,12
2010,2,702,489.4,7060.2,12
2010,2,707,404.2,6063,12
2010,2,708,547.5,8072.5,12
2010,2,709,712.2,10529.225,12
2010,2,710,209,3121.95,12
2010,2,711,2517.55,37429.725,12
2010,2,712,1822.6,27033.25,12
2010,2,718,33.3,482.85,12
2010,2,719,6303.75,89145.6225,12
2010,2,720,2943.8,42839.25,12
2010,2,737,299.5,4516.05,12
2010,2,738,921.7,13605.5,12
2010,2,739,1012,14290.125,12
2010,2,740,192.3,2788.35,12
2010,2,745,283,3679,12
2010,2,756,2265.25,31175.4,12
2010,2,757,398.9,5670.5,12
2010,2,761,49.5,643.5,12
2010,2,765,1305,18922,12
2010,2,801,1679.85,23369.05,12
2010,2,807,1131.3,16529.275,12
2010,2,813,2153.3,32011.2,12
2010,2,814,3815.6,57359.9,12
2010,2,821,1263.2,19160.075,12
2010,2,822,74.8,1122,12
2010,2,829,78,1014,12
2010,2,842,269.8,3776,12
2010,2,850,1221.55,18209.025,12
2010,2,859,85.2,1320.6,12
2010,2,860,4354.31,63360.4625,12
2010,2,867,343.8,4417.4,12
2010,2,869,77.4,1149.4,12
2010,2,877,796.45,12073.75,12
2010,2,878,1123.25,17061.525,12
2010,2,881,91.7,1421.35,12
2010,2,897,327.55,4923.275,12
2010,2,1034,33.55,444.5375,12
2010,3,651,139.5,2092.5,12
2010,3,652,166.65,2245.75,12
2010,3,653,77.25,232.5,12
2010,3,654,156.04,2303.3,12
2010,3,656,308,4620,12
2010,3,658,71.2,996.8,12
2010,3,665,535.3,7819.5,12
2010,3,680,2199,32714.82,12
2010,3,683,47.5,712.5,12
2010,3,684,504,7560,12
2010,3,685,607.7,8890.5,12
2010,3,686,1119.6,16794,12
2010,3,687,970.4,13927.5,12
2010,3,688,2748.1,40171.5,12
2010,3,689,1063,15684,12
2010,3,702,229.3,3210.2,12
2010,3,707,63.5,952.5,12
2010,3,708,395.75,5633.25,12
2010,3,709,28,240,12
2010,3,711,885.15,12561.75,12
2010,3,712,2034.2,30451.5,12
2010,3,718,55.6,778.4,12
2010,3,719,3073,44048.55,12
2010,3,720,190.7,2635.3,12
2010,3,730,52.8,0,12
2010,3,737,125,1906.25,12
2010,3,738,287.8,4029.2,12
2010,3,739,215.6,3018.4,12
2010,3,740,17,238,12
2010,3,745,259,2744,12
2010,3,756,804.65,10490.375,12
2010,3,757,102.9,1390.2,12
2010,3,758,40.3,564.2,12
2010,3,761,228.9,2998.2,12
2010,3,765,555.1,7952,12
2010,3,801,165.6,2121.5,12
2010,3,807,831.7,11651.675,12
2010,3,813,458,6570,12
2010,3,814,1188.6,17824.4,12
2010,3,821,901.95,13131.95,12
2010,3,842,117.7,1646.45,12
2010,3,850,740.8,9951.2,12
2010,3,859,15,210,12
2010,3,860,1864.54,25471.34,12
2010,3,867,1138.5,13851.5,12
2010,3,869,15.6,218.4,12
2010,3,877,136.7,2023.6,12
2010,3,878,264.1,3729.4,12
2010,3,880,5.3,82.15,12
2010,3,881,61.5,940.15,12
2010,10,651,477.5,7729.65,13
2010,10,652,2738.1,45632.475,13
2010,10,653,8862.2,147538.925,13
2010,10,654,6513.5,109086.79,13
2010,10,655,2226.67,37156.365,13
2010,10,656,423.9,7129.65,13
2010,10,657,616.6,10019.65,13
2010,10,658,661.6,10833.375,13
2010,10,659,162.8,2686.2,13
2010,10,664,40.8,693.6,13
2010,10,665,4950.7,82040.95,13
2010,10,680,8927.55,150817.635,13
2010,10,681,1066.6,17860.65,13
2010,10,683,288.2,4755.3,13
2010,10,684,4064.6,60175.375,13
2010,10,685,2025.2,32979.275,13
2010,10,687,632.2,10279.05,13
2010,10,688,5667.8,91892.225,13
2010,10,689,1952.5,32523.05,13
2010,10,707,565,9635.125,13
2010,10,708,11582.75,195746.05,13
2010,10,710,835.1,14031.2,13
2010,10,711,6357,106001.375,13
2010,10,712,2759.2,45469.825,13
2010,10,718,451.3,7220.8,13
2010,10,719,6954.7,115044.945,13
2010,10,720,8133.2,137126.575,13
2010,10,737,4447.3,76527.725,13
2010,10,738,7990.65,135408.375,13
2010,10,739,149.6,2549,13
2010,10,745,647.5,9656.9,13
2010,10,755,152.6,2556.05,13
2010,10,756,9349.15,153575.905,13
2010,10,757,9041.45,151741.3625,13
2010,10,758,28.9,462.4,13
2010,10,759,69.55,1234.5125,13
2010,10,761,1034.6,16841,13
2010,10,762,3473.5,57842.15,13
2010,10,765,2110.6,34732.8,13
2010,10,801,479.6,7765.675,13
2010,10,802,117.2,1875.2,13
2010,10,806,1152.3,19771.35,13
2010,10,807,2510.71,37805.665,13
2010,10,813,6765,111586.75,13
2010,10,814,1801.4,29525.675,13
2010,10,815,270,4320,13
2010,10,821,16748.31,280177.1625,13
2010,10,822,1441.5,24162.75,13
2010,10,827,150,2587.5,13
2010,10,830,2969.96,48270.98,13
2010,10,840,324.05,5166.8,13
2010,10,842,7277.25,118635.025,13
2010,10,845,672.7,11435.9,13
2010,10,849,1595.35,25214.525,13
2010,10,850,4899.6,78620.2,13
2010,10,860,59276.46,967426.9585,13
2010,10,861,1113.9,19732.725,13
2010,10,867,7901.9,125962.075,13
2010,10,877,4218.4,69354.35,13
2010,10,878,84.5,1352,13
2010,10,881,1410.2,24134.275,13
2010,10,890,1665,28403.325,13
2010,10,897,53.9,848.925,13
2010,10,898,122.9,1874.225,13
2010,10,1032,879.25,14290.25,13
2010,10,1033,62.5,1000,13
2010,10,1034,33.6,17.7,13
2010,11,553,370,6038.05,13
2010,11,554,27.9,350.4,13
2010,11,613,26.3,453.675,13
2010,11,651,284.4,4741.575,13
2010,11,652,2684.7,44614.475,13
2010,11,653,5049.81,82942.675,13
2010,11,654,4058.1,67266.025,13
2010,11,655,445.8,7568.2,13
2010,11,656,263.4,4431.125,13
2010,11,657,355.9,5813.6,13
2010,11,658,419.5,7093.75,13
2010,11,664,217,3714.45,13
2010,11,665,3961.4,65566.65,13
2010,11,666,130.4,2151.6,13
2010,11,680,6097.8,102351.82,13
2010,11,683,1243.9,20957.25,13
2010,11,684,1822.9,29941.80886,13
2010,11,687,419.6,6923.4,13
2010,11,688,3195.7,48271.175,13
2010,11,689,2523.5,42710.65,13
2010,11,690,1174.8,20559,13
2010,11,702,49.3,813.45,13
2010,11,707,918.1,15414.85,13
2010,11,708,10520.9,176143.3,13
2010,11,710,1052.3,17594.85,13
2010,11,711,4200.3,69954.65,13
2010,11,712,2519.5,42984.05,13
2010,11,718,219.9,3631.825,13
2010,11,719,5452.95,90817.665,13
2010,11,720,2715.75,44464.1,13
2010,11,729,80.2,1323.3,13
2010,11,737,1942,33567.825,13
2010,11,738,2801,46539.3,13
2010,11,739,357.05,5800.925,13
2010,11,745,476.5,6623.35,13
2010,11,748,498,7270.8,13
2010,11,750,35.2,598.4,13
2010,11,756,3711.75,58710.9875,13
2010,11,757,4014.05,68092.99,13
2010,11,758,543.7,9615.025,13
2010,11,761,1194.7,18894.7,13
2010,11,762,709.7,11624.6,13
2010,11,765,1366.85,22423.9,13
2010,11,767,60.1,991.65,13
2010,11,801,233.55,3817.525,13
2010,11,802,154,2695,13
2010,11,806,492.9,7886.4,13
2010,11,807,1166.3,18643.6,13
2010,11,813,5357.7,88246.25,13
2010,11,814,1055.1,17181.65,13
2010,11,821,6648.39,110331.0945,13
2010,11,830,1923.7,31433.725,13
2010,11,840,336.2,5574.6,13
2010,11,842,2702.23,43370.621,13
2010,11,849,1967.4,32181.8,13
2010,11,850,3747.31,59758.95,13
2010,11,860,31669.9,516952.545,13
2010,11,867,2717.86,43693.995,13
2010,11,868,132,2178,13
2010,11,877,1062.14,17436.48,13
2010,11,878,430.7,7129.288,13
2010,11,880,202.2,3336.3,13
2010,11,886,137.5,2200,13
2010,11,890,295.1,4869.15,13
2010,11,897,796.1,11208.825,13
2010,11,1033,93.8,1547.7,13
2010,11,1034,52.5,840,13
2010,12,553,251.4,4158.95,13
2010,12,563,80.9,1355.075,13
2010,12,651,398.1,6579.35,13
2010,12,652,506.6,8121.3,13
2010,12,653,1869.3,31172.55,13
2010,12,654,1989.36,33019.425,13
2010,12,655,584.1,10195.375,13
2010,12,656,216.7,3550.625,13
2010,12,658,153.3,2658.375,13
2010,12,664,521.6,8736.8,13
2010,12,665,5307.7,86978.35,13
2010,12,680,4906.26,83010.46,13
2010,12,681,346.5,5803.875,13
2010,12,683,467.8,8177,13
2010,12,684,988.9,16199.95,13
2010,12,685,271,4074,13
2010,12,686,68.6,1149.05,13
2010,12,687,347.2,5855.45,13
2010,12,688,2209.1,37564.875,13
2010,12,689,3767.7,63575.675,13
2010,12,690,1816.6,31102.8,13
2010,12,691,211,3587,13
2010,12,702,43.2,724.6,13
2010,12,707,266.8,4512.025,13
2010,12,708,5085.3,85571.8,13
2010,12,709,126.3,2045.175,13
2010,12,710,3325.3,56502.4,13
2010,12,711,1972.1,33036.3,13
2010,12,712,2996,49861.05,13
2010,12,718,129.75,1814.8125,13
2010,12,719,10612.6,173483.2175,13
2010,12,720,4222.1,70301.425,13
2010,12,737,3502.2,59064.125,13
2010,12,738,4162.8,68300.775,13
2010,12,739,1279.45,20943.4875,13
2010,12,740,192.8,3033.975,13
2010,12,745,218,3488,13
2010,12,748,479.8,8036.65,13
2010,12,756,5553.92,87189.294,13
2010,12,757,3500.23,59859.43,13
2010,12,761,1003.45,15922.25,13
2010,12,762,1416,23637,13
2010,12,765,775.7,13113.2,13
2010,12,801,645.4,10369.175,13
2010,12,806,124.6,1962.45,13
2010,12,807,545.95,8770.675,13
2010,12,813,7119.3,117089.25,13
2010,12,814,2037.5,34401.375,13
2010,12,821,3098.48,50706.705,13
2010,12,830,601.7,10078.475,13
2010,12,840,123.6,1977.6,13
2010,12,842,2885.57,47118.513,13
2010,12,849,397.9,6523.3,13
2010,12,850,2189.36,36074.555,13
2010,12,860,21013.9,335593.279,13
2010,12,867,1342.8,21942.554,13
2010,12,877,416.02,6656.32,13
2010,12,878,284.92,4558.72,13
2010,12,897,342.2,5716.03,13
2010,12,1035,75.9,1328.25,13
2011,1,553,71,1270.9,13
2011,1,617,549.6,8931,13
2011,1,632,18.9,252,13
2011,1,651,74.5,1303.75,13
2011,1,652,218.3,3769.63,13
2011,1,653,381.4,6411.57,13
2011,1,654,1540.3,25948.405,13
2011,1,656,159.3,2846.73,13
2011,1,658,188.7,3318.33,13
2011,1,665,1646.9,28190.25,13
2011,1,679,589.6,9581,13
2011,1,680,2259.5,38603.425,13
2011,1,681,925.8,16237.97,13
2011,1,683,641.9,11231.55,13
2011,1,684,1603.6,27449.01,13
2011,1,685,814.4,13914.66,13
2011,1,686,491.8,8503.195,13
2011,1,687,856,14731.36,13
2011,1,688,1984.5,34660.68,13
2011,1,689,5548.1,93221.86,13
2011,1,690,3131.2,54357.8,13
2011,1,702,33.5,560.5,13
2011,1,707,320.5,5546.28,13
2011,1,708,2381.9,41398.62,13
2011,1,710,1063.5,18382.505,13
2011,1,711,2747.4,47936.825,13
2011,1,712,979.3,17345.81,13
2011,1,718,94.1,1599.7,13
2011,1,719,8872.8,148955.0525,13
2011,1,720,1984.7,33558.8,13
2011,1,737,1239.3,20515.5,13
2011,1,738,1583.9,26722.475,13
2011,1,739,1555.8,25771.625,13
2011,1,745,910,14149.2,13
2011,1,756,3638.9,59721.199,13
2011,1,757,1333.95,22726.7625,13
2011,1,761,77.25,1249.5,13
2011,1,762,316.7,5542.25,13
2011,1,765,814.7,14027.8,13
2011,1,767,42.5,690.625,13
2011,1,773,24.5,441,13
2011,1,801,1017.4,16537.4,13
2011,1,806,212.1,3496.2,13
2011,1,807,366.6,6090.55,13
2011,1,813,3545.9,56353.75,13
2011,1,814,4999.7,84893.86,13
2011,1,821,2986.06,48643.11,13
2011,1,830,1088.16,18338.32,13
2011,1,842,1899.86,29224.01,13
2011,1,849,412,6695,13
2011,1,850,2397.35,39533.8,13
2011,1,859,22.4,358.4,13
2011,1,860,15685.72,250309.85,13
2011,1,864,36.6,622.2,13
2011,1,867,134.05,2144.8,13
2011,1,874,52.4,890.8,13
2011,1,877,506.84,8032.64,13
2011,1,878,642.21,10390.26,13
2011,1,879,193.25,3092,13
2011,1,897,861.8,13841.55,13
2011,1,1034,320.8,5300.75,13
2011,2,553,92.5,1665,13
2011,2,615,19.2,345.6,13
2011,2,651,284,4997.125,13
2011,2,652,166.8,2896.85,13
2011,2,653,390.37,6949.41,13
2011,2,654,637.8,11157.6,13
2011,2,655,30,540,13
2011,2,656,195.7,3499.2,13
2011,2,658,19.2,345.6,13
